GM12878	K562	deltaActual	expressed_at	class	gene_id
1.53616689609417	-0.277366077466188	-1.81353297356035	GM12878	0	ENSG00000027075
1.09089262571036	-0.749579997691106	-1.84047262340147	GM12878	0	ENSG00000028277
1.55538468771715	-0.406713932979543	-1.96209862069669	GM12878	0	ENSG00000029153
-0.299296282854981	0.998782269831736	1.29807855268672	K562	1	ENSG00000029534
2.18768143645566	-0.71669877129645	-2.90438020775211	GM12878	0	ENSG00000030419
1.13735411137073	-0.995678626217357	-2.13303273758809	GM12878	0	ENSG00000031081
-0.459670525209126	0.955880086225375	1.4155506114345	K562	1	ENSG00000033327
-0.954677021213343	1.13385812520333	2.08853514641668	K562	1	ENSG00000034053
1.0757293997409	2.18767861739588	1.11194921765499	K562	1	ENSG00000035403
0.976533380391938	-0.24184537803261	-1.21837875842455	GM12878	0	ENSG00000035720
-0.935542010773082	0.390758528738717	1.3263005395118	K562	1	ENSG00000036672
1.13586381379987	-0.347753658996677	-1.48361747279655	GM12878	0	ENSG00000038382
0.0711452904510829	-0.978810700930062	-1.04995599138114	GM12878	0	ENSG00000039068
-0.91721462968355	1.06751720190368	1.98473183158723	K562	1	ENSG00000039560
-0.821023052706831	0.204662511748219	1.02568556445505	K562	1	ENSG00000040608
-1	0.11327469246435	1.11327469246435	K562	1	ENSG00000041353
0.0591846176313712	-0.978810700930062	-1.03799531856143	GM12878	0	ENSG00000041982
-0.995678626217357	1.38923698379852	2.38491561001587	K562	1	ENSG00000042062
-1	0.164947372621842	1.16494737262184	K562	1	ENSG00000043355
0.551693915127225	-1	-1.55169391512722	GM12878	0	ENSG00000044459
1.54851225634104	-1	-2.54851225634104	GM12878	0	ENSG00000044524
-0.226945306635737	1.31470969295517	1.54165499959091	K562	1	ENSG00000046774
1.02954610042375	-0.903089986991944	-1.93263608741569	GM12878	0	ENSG00000047365
-0.991399828238082	1.3064679187148	2.29786774695289	K562	1	ENSG00000047597
1.49877906328659	-0.987162775294828	-2.48594183858142	GM12878	0	ENSG00000047634
1.17423430494102	-0.537602002101044	-1.71183630704207	GM12878	0	ENSG00000047644
-0.718966632752272	1.29867845056019	2.01764508331246	K562	1	ENSG00000047648
0.486855355276943	-0.91721462968355	-1.40406998496049	GM12878	0	ENSG00000048052
2.36157108407153	-0.928117992693875	-3.2896890767654	GM12878	0	ENSG00000048462
0.441852175773292	-0.995678626217357	-1.43753080199065	GM12878	0	ENSG00000048540
1.09478546781956	-0.435333935747911	-1.53011940356747	GM12878	0	ENSG00000049089
-0.421360790031928	1.24249173501131	1.66385252504324	K562	1	ENSG00000049246
1.27519614178562	-0.492144128304169	-1.76734027008979	GM12878	0	ENSG00000049249
-0.97061622231479	1.00121432528618	1.97183054760097	K562	1	ENSG00000049323
1.32668397638188	0.183269843682805	-1.14341413269907	GM12878	0	ENSG00000049449
1.02308776699545	-0.995678626217357	-2.0187663932128	GM12878	0	ENSG00000050030
-0.97469413473523	0.398460849608223	1.37315498434345	K562	1	ENSG00000050628
-0.991399828238082	0.487703863163726	1.47910369140181	K562	1	ENSG00000052126
-0.987162775294828	0.596707029681446	1.58386980497627	K562	1	ENSG00000052344
-0.581698708680255	0.560384922972015	1.14208363165227	K562	1	ENSG00000052795
1.08834875228853	-0.632644078973981	-1.72099283126251	GM12878	0	ENSG00000053254
1.72881624197822	-0.96657624451305	-2.69539248649127	GM12878	0	ENSG00000054219
-0.436518914605589	1.25314408057097	1.68966299517656	K562	1	ENSG00000054277
1.42203143065362	-1	-2.42203143065362	GM12878	0	ENSG00000054392
0.507990724819691	-0.96657624451305	-1.47456696933274	GM12878	0	ENSG00000054654
-0.795880017344075	0.231979026831504	1.02785904417558	K562	1	ENSG00000054690
-0.779891911959945	1.75047753801934	2.53036944997928	K562	1	ENSG00000055118
1.16583762469013	-0.987162775294828	-2.15300039998496	GM12878	0	ENSG00000055163
0.582063362911709	-1	-1.58206336291171	GM12878	0	ENSG00000055813
1.93591013643051	-0.214670164989233	-2.15058030141974	GM12878	0	ENSG00000056558
-1	0.446070935701005	1.44607093570101	K562	1	ENSG00000056998
1.4001406397577	-1	-2.4001406397577	GM12878	0	ENSG00000057704
1.22269046471134	-0.625251653989896	-1.84794211870124	GM12878	0	ENSG00000058091
0.166133970305109	1.40324066508448	1.23710669477937	K562	1	ENSG00000058668
1.09586645347854	-0.510041520575165	-1.60590797405371	GM12878	0	ENSG00000060558
-0.809668301829709	0.234770295160917	1.04443859699062	K562	1	ENSG00000060656
-0.906578314837765	1.91369731871872	2.82027563355649	K562	1	ENSG00000061676
1.49897183215399	-1	-2.49897183215399	GM12878	0	ENSG00000061918
-0.7594507517174	0.284656282788516	1.04410703450592	K562	1	ENSG00000062524
-0.928117992693875	0.309630167425899	1.23774816011977	K562	1	ENSG00000064201
0.882695262381597	-1	-1.8826952623816	GM12878	0	ENSG00000064225
-0.79317412396815	0.417139409727326	1.21031353369548	K562	1	ENSG00000064652
0.106530853822381	1.1554271386398	1.04889628481742	K562	1	ENSG00000064687
2.15109085593939	-0.866461091629782	-3.01755194756917	GM12878	0	ENSG00000064886
0.523746466811565	-0.97061622231479	-1.49436268912635	GM12878	0	ENSG00000064989
-0.910094888560602	0.930745328311113	1.84084021687172	K562	1	ENSG00000065054
0.758003009299799	1.98239336118914	1.22439035188934	K562	1	ENSG00000065154
-0.987162775294828	0.410439786210347	1.39760256150517	K562	1	ENSG00000065361
1.29307514012286	-0.950781977329818	-2.24385711745268	GM12878	0	ENSG00000065413
-0.94692155651658	0.787460474518415	1.734382031035	K562	1	ENSG00000065717
1.67693126367347	-0.643974142806877	-2.32090540648035	GM12878	0	ENSG00000065809
1.59785966026261	-0.869666231504994	-2.4675258917676	GM12878	0	ENSG00000065923
1.19584432474728	-0.899629454882437	-2.09547377962972	GM12878	0	ENSG00000066032
0.631139250256811	-0.769551078621726	-1.40069032887854	GM12878	0	ENSG00000067113
-0.886056647693163	0.88218288763027	1.76823953532343	K562	1	ENSG00000067177
1.60823712097217	0.378397900948138	-1.22983922002403	GM12878	0	ENSG00000067992
-0.920818753952375	1.26488862612062	2.18570738007299	K562	1	ENSG00000068078
-0.75448733218585	1.33296333593959	2.08745066812544	K562	1	ENSG00000068985
-1	1.16678521973543	2.16678521973543	K562	1	ENSG00000069011
-0.987162775294828	0.175801632848279	1.16296440814311	K562	1	ENSG00000069020
1.35214391244158	0.194514341882467	-1.15762957055912	GM12878	0	ENSG00000069424
-0.978810700930062	1.57738838407726	2.55619908500733	K562	1	ENSG00000069482
1.28537725324985	-0.995678626217357	-2.2810558794672	GM12878	0	ENSG00000069667
0.488550716500444	-0.586700235918748	-1.07525095241919	GM12878	0	ENSG00000069966
1.63013282072181	-0.598599459218456	-2.22873227994027	GM12878	0	ENSG00000070087
-0.943095148663527	0.0895518828864541	1.03264703154998	K562	1	ENSG00000070182
1.66402111128755	-0.100179497572904	-1.76420060886045	GM12878	0	ENSG00000070190
0.796990390545686	-0.692503962086787	-1.48949435263247	GM12878	0	ENSG00000070214
-0.866461091629782	0.731749883527263	1.59821097515705	K562	1	ENSG00000070371
-1	1.39536134494108	2.39536134494108	K562	1	ENSG00000070526
0.452093249017731	-0.829738284605043	-1.28183153362277	GM12878	0	ENSG00000071073
0.47639682672533	-0.863279432843593	-1.33967625956892	GM12878	0	ENSG00000071205
0.263872676865224	-1	-1.26387267686522	GM12878	0	ENSG00000071282
-0.429457060118102	0.758684849882441	1.18814191000054	K562	1	ENSG00000072071
-1	0.542451947375977	1.54245194737598	K562	1	ENSG00000072182
1.15866398081399	-0.928117992693875	-2.08678197350786	GM12878	0	ENSG00000072210
-0.96657624451305	0.644635503768153	1.6112117482812	K562	1	ENSG00000072422
1.1092409685882	-0.0423927129399047	-1.15163368152811	GM12878	0	ENSG00000072786
1.62245235309847	0.511749711344983	-1.11070264175348	GM12878	0	ENSG00000072818
0.763128376799137	-0.795880017344075	-1.55900839414321	GM12878	0	ENSG00000072840
1.13312357540262	-1	-2.13312357540262	GM12878	0	ENSG00000072858
-0.935542010773082	0.606596309179285	1.54213831995237	K562	1	ENSG00000073008
-0.896196279044043	0.198657086954423	1.09485336599847	K562	1	ENSG00000073150
0.437750562820388	-0.769551078621726	-1.20730164144211	GM12878	0	ENSG00000073282
0.963031875053898	-0.361510743045363	-1.32454261809926	GM12878	0	ENSG00000073331
0.34733001531695	-0.798602875679548	-1.1459328909965	GM12878	0	ENSG00000073712
-0.987162775294828	0.341632335778054	1.32879511107288	K562	1	ENSG00000073792
0.583765368285	-0.804100347590766	-1.38786571587577	GM12878	0	ENSG00000073803
0.940167714034075	-0.96657624451305	-1.90674395854713	GM12878	0	ENSG00000073861
-0.896196279044043	0.89148170383952	1.78767798288356	K562	1	ENSG00000074219
1.07518185461869	-0.995678626217357	-2.07086048083605	GM12878	0	ENSG00000074416
1.76905222215807	-0.995678626217357	-2.76473084837543	GM12878	0	ENSG00000074706
-0.987162775294828	1.01426845720964	2.00143123250447	K562	1	ENSG00000075340
0.582177037688409	-0.474955192963155	-1.05713223065156	GM12878	0	ENSG00000075391
-0.412289034981089	0.910997716310643	1.32328675129173	K562	1	ENSG00000075643
1.56526916079636	0.507990724819691	-1.05727843597667	GM12878	0	ENSG00000075651
1.28091966270934	-0.494850021680094	-1.77576968438943	GM12878	0	ENSG00000075884
1.82853745204818	0.65243974758942	-1.17609770445876	GM12878	0	ENSG00000075945
0.36078268987328	1.89816550246171	1.53738281258843	K562	1	ENSG00000076043
0.442636525782232	-0.679853713888946	-1.12249023967118	GM12878	0	ENSG00000076258
1.47377883464672	0.308564413561239	-1.16521442108549	GM12878	0	ENSG00000076554
0.911583700981076	-0.939302159646388	-1.85088586062746	GM12878	0	ENSG00000076641
0.184975190698261	1.31559253379159	1.13061734309333	K562	1	ENSG00000076706
0.807670301230484	-0.98296666070122	-1.7906369619317	GM12878	0	ENSG00000076716
1.10710816994855	-0.829738284605043	-1.9368464545536	GM12878	0	ENSG00000076770
-0.471083299722345	1.15347949002192	1.62456278974427	K562	1	ENSG00000076864
0.722140125457416	-0.954677021213343	-1.67681714667076	GM12878	0	ENSG00000077420
1.11216914800166	-0.829738284605043	-1.9419074326067	GM12878	0	ENSG00000077585
1.6106814515133	-0.436518914605589	-2.04720036611889	GM12878	0	ENSG00000078081
1.63782982701209	0.0916669575956846	-1.54616286941641	GM12878	0	ENSG00000078237
-0.11975822410452	0.97799780995874	1.09775603406326	K562	1	ENSG00000078269
0.895919545310016	-0.882728704344236	-1.77864824965425	GM12878	0	ENSG00000078401
2.16887151101194	-1	-3.16887151101194	GM12878	0	ENSG00000078589
-0.913640169325252	0.944532020991981	1.85817219031723	K562	1	ENSG00000079156
1.03116599966066	-0.991399828238082	-2.02256582789874	GM12878	0	ENSG00000079257
1.64987981914456	-0.122053048370812	-1.77193286751537	GM12878	0	ENSG00000079263
0.842858762445294	-0.910094888560602	-1.7529536510059	GM12878	0	ENSG00000079385
-0.896196279044043	1.05503412367461	1.95123040271866	K562	1	ENSG00000079393
0.211387552936859	-1	-1.21138755293686	GM12878	0	ENSG00000079435
0.765072201102792	-0.829738284605043	-1.59481048570783	GM12878	0	ENSG00000079691
1.32512552621693	-0.950781977329818	-2.27590750354675	GM12878	0	ENSG00000079739
0.162265614298022	-1	-1.16226561429802	GM12878	0	ENSG00000079931
-0.97469413473523	1.33953093874066	2.31422507347589	K562	1	ENSG00000080031
1.12856080655932	0.125481265700594	-1.00307954085873	GM12878	0	ENSG00000080298
0.813847754228854	-1	-1.81384775422885	GM12878	0	ENSG00000080573
0.15956719323362	-0.991399828238082	-1.1509670214717	GM12878	0	ENSG00000080709
-0.512861624522813	0.608953699275863	1.12181532379868	K562	1	ENSG00000081026
-1	0.228143607597742	1.22814360759774	K562	1	ENSG00000081041
0.767452718097773	1.78944673703479	1.02199401893702	K562	1	ENSG00000081181
1.85802560784951	0.851625203153309	-1.0064004046962	GM12878	0	ENSG00000081237
0.555940437818511	-0.97061622231479	-1.5265566601333	GM12878	0	ENSG00000081665
0.66256896693326	-0.931814138253838	-1.5943831051871	GM12878	0	ENSG00000081803
0.909609510490169	-0.987162775294828	-1.896772285785	GM12878	0	ENSG00000082293
0.25478968739721	-0.962573502059376	-1.21736318945659	GM12878	0	ENSG00000083290
1.67180206736961	0.285107029566812	-1.3866950378028	GM12878	0	ENSG00000083799
-0.412289034981089	1.24049932650751	1.6527883614886	K562	1	ENSG00000084764
1.65480201456844	0.207634367388962	-1.44716764717948	GM12878	0	ENSG00000085117
-0.98296666070122	0.705778212828598	1.68874487352982	K562	1	ENSG00000085276
0.770925614638999	-0.684029654543082	-1.45495526918208	GM12878	0	ENSG00000085563
1.8667420761017	0.3392526340327	-1.527489442069	GM12878	0	ENSG00000085662
0.236789099409293	-0.962573502059376	-1.19936260146867	GM12878	0	ENSG00000086288
1.21237407120066	-0.98296666070122	-2.19534073190188	GM12878	0	ENSG00000086289
-1	1.38383331166263	2.38383331166263	K562	1	ENSG00000086506
0.988112840268352	-0.253365801062421	-1.24147864133077	GM12878	0	ENSG00000086619
0.161966616364075	-1	-1.16196661636407	GM12878	0	ENSG00000086717
1.69262663295148	-0.549750891680639	-2.24237752463212	GM12878	0	ENSG00000086730
0.391993072259713	-0.609064892896621	-1.00105796515633	GM12878	0	ENSG00000087076
0.727785174182906	-0.860120913598763	-1.58790608778167	GM12878	0	ENSG00000087237
-0.97061622231479	0.192846115188842	1.16346233750363	K562	1	ENSG00000087253
-0.812479279163537	1.47463869413439	2.28711797329792	K562	1	ENSG00000087589
-0.939302159646388	0.939219635854818	1.87852179550121	K562	1	ENSG00000088053
-0.962573502059376	1.0580082327154	2.02058173477478	K562	1	ENSG00000088280
-0.525783735923745	1.68757354768168	2.21335728360543	K562	1	ENSG00000088305
-0.856985199745905	0.170555058521209	1.02754025826711	K562	1	ENSG00000088826
-0.79317412396815	0.472610197596045	1.26578432156419	K562	1	ENSG00000088854
1.41001760820305	0.39375064034808	-1.01626696785497	GM12878	0	ENSG00000089050
0.459543258280413	-0.806875401645538	-1.26641865992595	GM12878	0	ENSG00000089091
1.95259389070974	-0.987162775294828	-2.93975666600457	GM12878	0	ENSG00000089127
-0.443697499232713	1.05549300667785	1.49919050591056	K562	1	ENSG00000089159
1.25683796590404	-0.684029654543082	-1.94086762044712	GM12878	0	ENSG00000089335
-0.266802734893431	1.75409594340857	2.020898678302	K562	1	ENSG00000089472
0.734399742520567	-0.804100347590766	-1.53850009011133	GM12878	0	ENSG00000089486
-0.312471038785366	1.05010896291787	1.36258000170323	K562	1	ENSG00000090006
1.17522180034305	2.59641564357494	1.42119384323189	K562	1	ENSG00000090013
2.65467025907253	-0.987162775294828	-3.64183303436736	GM12878	0	ENSG00000090104
1.0381033103059	-0.97061622231479	-2.00871953262069	GM12878	0	ENSG00000090376
-0.928117992693875	1.49201964166587	2.42013763435974	K562	1	ENSG00000090382
1.46369893091937	-0.920818753952375	-2.38451768487175	GM12878	0	ENSG00000090530
-0.913640169325252	0.971600520230059	1.88524068955531	K562	1	ENSG00000091136
-0.939302159646388	0.903361336255319	1.84266349590171	K562	1	ENSG00000091436
1.84882930627443	-1	-2.84882930627443	GM12878	0	ENSG00000091972
0.681150749932421	-0.958607314841775	-1.6397580647742	GM12878	0	ENSG00000092051
-0.987162775294828	1.02180927702234	2.00897205231717	K562	1	ENSG00000092068
0.60086403630984	-0.995678626217357	-1.5965426625272	GM12878	0	ENSG00000092421
-0.958607314841775	1.09878212431469	2.05738943915647	K562	1	ENSG00000092445
0.887786034838371	-0.924453038607469	-1.81223907344584	GM12878	0	ENSG00000092607
1.34451016568653	-0.00261361560268669	-1.34712378128922	GM12878	0	ENSG00000092964
0.647969458362972	1.87060871286684	1.22263925450387	K562	1	ENSG00000093010
0.567731962548069	-1	-1.56773196254807	GM12878	0	ENSG00000093072
-0.501689446210399	0.655330558009341	1.15702000421974	K562	1	ENSG00000095321
0.682506085939011	-0.343901797987168	-1.02640788392618	GM12878	0	ENSG00000095370
1.40348085323734	-1	-2.40348085323734	GM12878	0	ENSG00000095585
-0.978810700930062	0.379486813717274	1.35829751464734	K562	1	ENSG00000095596
-0.453457336521869	0.675869955318957	1.12932729184083	K562	1	ENSG00000095637
-0.721246399047171	0.785899028384384	1.50714542743155	K562	1	ENSG00000095739
-0.735182176990464	0.873204309277041	1.6083864862675	K562	1	ENSG00000095932
0.721315880605899	-0.876148359032914	-1.59746423963881	GM12878	0	ENSG00000096996
-0.96657624451305	0.519302849235429	1.48587909374848	K562	1	ENSG00000097096
1.04332297357458	-0.863279432843593	-1.90660240641817	GM12878	0	ENSG00000099204
0.738384123512156	-0.97061622231479	-1.70900034582695	GM12878	0	ENSG00000099250
-0.258848401148215	1.22755250337986	1.48640090452808	K562	1	ENSG00000099377
-1	1.11849619991179	2.11849619991179	K562	1	ENSG00000099399
0.940217555599735	-0.987162775294828	-1.92738033089456	GM12878	0	ENSG00000099810
-0.950781977329818	0.357553719743082	1.3083356970729	K562	1	ENSG00000099814
2.08474424413761	0.486996888431823	-1.59774735570579	GM12878	0	ENSG00000099860
-0.71669877129645	1.27230584440209	1.98900461569854	K562	1	ENSG00000099889
0.702861170572929	-0.96657624451305	-1.66943741508598	GM12878	0	ENSG00000100024
0.582744965691277	1.68064367154225	1.09789870585097	K562	1	ENSG00000100034
0.455758203104137	1.52477247736878	1.06901427426464	K562	1	ENSG00000100038
1.32508443875409	-0.632644078973981	-1.95772851772807	GM12878	0	ENSG00000100060
-0.924453038607469	0.350829273582968	1.27528231219044	K562	1	ENSG00000100065
1.06781451116184	2.10051184017603	1.03269732901419	K562	1	ENSG00000100075
1.57607631515813	0.566201718854913	-1.00987459630322	GM12878	0	ENSG00000100077
-0.892790030352132	0.588831725594207	1.48162175594634	K562	1	ENSG00000100078
0.0678145111618401	-1	-1.06781451116184	GM12878	0	ENSG00000100079
-0.0172766123314547	1.55592836385357	1.57320497618503	K562	1	ENSG00000100196
0.161068385471175	-0.886056647693163	-1.04712503316434	GM12878	0	ENSG00000100228
-0.767003889607846	0.600319329751661	1.36732321935951	K562	1	ENSG00000100285
1.21571685524952	-0.94692155651658	-2.1626384117661	GM12878	0	ENSG00000100292
0.879382637174343	-0.903089986991944	-1.78247262416629	GM12878	0	ENSG00000100298
-0.987162775294828	0.587598729721245	1.57476150501607	K562	1	ENSG00000100311
-0.111820506081675	0.962227231350085	1.07404773743176	K562	1	ENSG00000100320
-0.623423042943488	0.518645524330312	1.1420685672738	K562	1	ENSG00000100321
-0.987162775294828	0.857995495560924	1.84515827085575	K562	1	ENSG00000100336
1.88123054334527	-0.247951552180561	-2.12918209552583	GM12878	0	ENSG00000100365
1.02624718147777	-0.707743928643524	-1.7339911101213	GM12878	0	ENSG00000100368
1.54112974125139	-0.675717544702307	-2.21684728595369	GM12878	0	ENSG00000100385
-0.0083309926200515	1.82203724807259	1.83036824069264	K562	1	ENSG00000100473
-0.899629454882437	0.958085848521085	1.85771530340352	K562	1	ENSG00000100504
0.597695185925512	-1	-1.59769518592551	GM12878	0	ENSG00000100557
0.362482474751175	-0.667561540084395	-1.03004401483557	GM12878	0	ENSG00000100599
1.79278377843613	0.564073978977147	-1.22870979945898	GM12878	0	ENSG00000100600
-0.882728704344236	0.5928426831311	1.47557138747534	K562	1	ENSG00000100625
0.724357804226426	-0.995678626217357	-1.72003643044378	GM12878	0	ENSG00000100628
0.324282455297693	-0.962573502059376	-1.28685595735707	GM12878	0	ENSG00000100721
1.24703988042975	0.0409976924234906	-1.20604218800626	GM12878	0	ENSG00000100731
-0.485452247339714	1.08500499907665	1.57045724641637	K562	1	ENSG00000100867
2.00792265510308	0.982180745596403	-1.02574190950668	GM12878	0	ENSG00000100906
1.75405003813597	0.126456113431804	-1.62759392470416	GM12878	0	ENSG00000101017
-0.829738284605043	0.374565060722765	1.20430334532781	K562	1	ENSG00000101162
0.996992981890706	-0.991399828238082	-1.98839281012879	GM12878	0	ENSG00000101194
-0.97061622231479	0.879841055986562	1.85045727830135	K562	1	ENSG00000101210
0.126456113431804	1.43657606399906	1.31011995056726	K562	1	ENSG00000101236
1.78526575404833	-0.91721462968355	-2.70248038373188	GM12878	0	ENSG00000101265
-0.978810700930062	0.127104798364808	1.10591549929487	K562	1	ENSG00000101298
0.206286044412432	-1	-1.20628604441243	GM12878	0	ENSG00000101311
-1	0.0378247505883419	1.03782475058834	K562	1	ENSG00000101335
0.157154439906282	-0.939302159646388	-1.09645659955267	GM12878	0	ENSG00000101336
0.573799582215741	-0.801342913045577	-1.37514249526132	GM12878	0	ENSG00000101384
-0.34582345812204	1.35926616460675	1.70508962272879	K562	1	ENSG00000101400
0.676236216763311	-0.910094888560602	-1.58633110532391	GM12878	0	ENSG00000101493
0.349471799214386	-1	-1.34947179921439	GM12878	0	ENSG00000101746
1.26394363421885	-0.158015195409886	-1.42195882962874	GM12878	0	ENSG00000101846
0.389166084364532	-0.97061622231479	-1.35978230667932	GM12878	0	ENSG00000101883
-0.962573502059376	0.319522449065454	1.28209595112483	K562	1	ENSG00000102010
1.66159501066681	-0.958607314841775	-2.62020232550858	GM12878	0	ENSG00000102024
0.210586024905157	1.35239478797411	1.14180876306895	K562	1	ENSG00000102098
-0.97061622231479	2.09779507129831	3.0684112936131	K562	1	ENSG00000102145
1.87656421398385	-0.920818753952375	-2.79738296793622	GM12878	0	ENSG00000102174
-0.958607314841775	2.12939661220231	3.08800392704408	K562	1	ENSG00000102287
1.06977906088151	-0.896196279044043	-1.96597533992556	GM12878	0	ENSG00000102349
-0.978810700930062	0.491781775584166	1.47059247651423	K562	1	ENSG00000102362
0.0269416279590294	2.06189333558581	2.03495170762678	K562	1	ENSG00000102409
1.55278985019278	0.064083435963596	-1.48870641422919	GM12878	0	ENSG00000102524
-0.406713932979543	0.777281791671015	1.18399572465056	K562	1	ENSG00000102760
-0.675717544702307	0.83511959042455	1.51083713512686	K562	1	ENSG00000102804
-0.7594507517174	0.571941635074462	1.33139238679186	K562	1	ENSG00000102870
2.6098824206082	1.22188349178524	-1.38799892882296	GM12878	0	ENSG00000102879
1.36888165617633	-0.97061622231479	-2.33949787849112	GM12878	0	ENSG00000102962
-0.97061622231479	0.7451528950769	1.71576911739169	K562	1	ENSG00000102996
